,data,includes
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
,data,includes
0,"{'author_id': '1450094413112352772', 'id': '1470405210543644674', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': '@Jonsandman just got tw atomizer in sideswipe lol https://t.co/UcqDey6VRg'}","{'users': [{'id': '1450094413112352772', 'name': 'Marcus Kunze', 'public_metrics': {'followers_count': 0, 'following_count': 2, 'tweet_count': 1, 'listed_count': 0}, 'username': 'MarcusKunze2'}, {'id': '2617169929', 'name': 'Jonsandman', 'public_metrics': {'followers_count': 219180, 'following_count': 1290, 'tweet_count': 28856, 'listed_count': 172}, 'username': 'Jonsandman'}]}"
1,"{'author_id': '1265299357487763459', 'id': '1470405210577281024', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'allor fo cess e cammin'}","{'users': [{'id': '1265299357487763459', 'name': 'sonia', 'public_metrics': {'followers_count': 542, 'following_count': 468, 'tweet_count': 2074, 'listed_count': 0}, 'username': 'ssoniett'}]}"
2,"{'author_id': '1440798177192386563', 'id': '1470405214754820100', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'i’m 4 lb away from my ugw yay'}","{'users': [{'id': '1440798177192386563', 'name': 'riley', 'public_metrics': {'followers_count': 279, 'following_count': 166, 'tweet_count': 799, 'listed_count': 1}, 'username': 'ningcaIs'}]}"
3,"{'author_id': '65699076', 'id': '1470405214771597312', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'There\'s always a lot of ""speak out against xyz, don\'t suffer in silence with mental illness, come forward for your booster jab"" with inadequate services to back that up when you do. 🤷🏼\u200d♀️\n\n#ToriesOut'}","{'users': [{'id': '65699076', 'name': 'Tessa #ToriesOut', 'public_metrics': {'followers_count': 142, 'following_count': 230, 'tweet_count': 5089, 'listed_count': 2}, 'username': 'TessaMGR'}]}"
,data,includes
0,"{'author_id': '1469434114600312841', 'id': '1470405218936541187', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'studio musician but it’s just a guy that says Hey! in the background of every indie folk song'}","{'users': [{'id': '1469434114600312841', 'name': 'volos', 'public_metrics': {'followers_count': 21, 'following_count': 57, 'tweet_count': 36, 'listed_count': 0}, 'username': 'volosiraptor69'}]}"
1,"{'author_id': '1187925999389986816', 'id': '1470405218936496132', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'C$86.25 - #FreeShipping | Biggest sale of the season  DEWALT DWST08204 Tough System Case, Extra #Dewalt        👉 https://t.co/x0F9GXvdkm        #sharious  #canadianbestseller  #canada #usa #product #76174703238  #Case  #DeWalt  #DWST08204  #Extra . https://t.co/DXlUoQoxXb'}","{'users': [{'id': '1187925999389986816', 'name': 'canadianbestseller.com', 'public_metrics': {'followers_count': 141, 'following_count': 334, 'tweet_count': 101103, 'listed_count': 2}, 'username': 'kanadianbest'}]}"
,data,includes
0,"{'author_id': '1460859307587776514', 'id': '1470405223147520004', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'My grandma heard walking is really good for older people.  At 85 she started walking 2 miles a day.   Now she’s 90, and we have no idea where she is.  Her phone pings somewhere near Bogata, but you know those howler monkeys will snatch anything shiny.  @BabyChimpGang , GM https://t.co/79nNza8a9X'}","{'users': [{'id': '1460859307587776514', 'name': 'Ben', 'public_metrics': {'followers_count': 58, 'following_count': 210, 'tweet_count': 645, 'listed_count': 1}, 'username': 'zoobendo'}, {'id': '1433570485921538048', 'name': 'BabyChimpGangNFT', 'public_metrics': {'followers_count': 864, 'following_count': 166, 'tweet_count': 253, 'listed_count': 7}, 'username': 'BabyChimpGang'}]}"
1,"{'author_id': '1357589873138442244', 'id': '1470405223134814213', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': '@Apple\nHey\nW645127167 is my order ID.\nMy order details are hereby attached.\nMy order is not yet shipped as the promised delivery date is 15th December.Can you please speed up and get me my product by 15th December'}","{'users': [{'id': '1357589873138442244', 'name': 'Bharat Gattani', 'public_metrics': {'followers_count': 6, 'following_count': 7, 'tweet_count': 1, 'listed_count': 0}, 'username': 'BharatGattani1'}, {'id': '380749300', 'name': 'Apple', 'public_metrics': {'followers_count': 7302758, 'following_count': 0, 'tweet_count': 0, 'listed_count': 12928}, 'username': 'Apple'}]}"
2,"{'author_id': '748506396140920832', 'id': '1470405227316658176', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'Just posted a photo https://t.co/FuRnDUXVne'}","{'users': [{'id': '748506396140920832', 'name': 'Govind Maddhesiya', 'public_metrics': {'followers_count': 176, 'following_count': 1425, 'tweet_count': 4739, 'listed_count': 0}, 'username': 'maddhesiyag441'}]}"
,data,includes
0,"{'author_id': '20118303', 'id': '1470405231515258887', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': '#NOWPLAYING  https://t.co/EK2HuPNeIg Cousin Stizz - Say Dat       ""THE HOME OF BOSTON HIP HOP""'}","{'users': [{'id': '20118303', 'name': 'Funky Fresh Radio', 'public_metrics': {'followers_count': 3804, 'following_count': 2369, 'tweet_count': 351711, 'listed_count': 50}, 'username': 'funkyfresh1'}]}"
1,"{'author_id': '295425544', 'id': '1470405231540420615', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'Some Ontario builders are giving pre-construction homebuyers 2 choices — pay more or forget it | CBC News https://t.co/3QjVRTq4Hg'}","{'users': [{'id': '295425544', 'name': 'Craig Howie', 'public_metrics': {'followers_count': 1095, 'following_count': 558, 'tweet_count': 6764, 'listed_count': 105}, 'username': 'canhowie'}]}"
2,"{'author_id': '31316298', 'id': '1470405235709562889', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'The major key to your better future is you.'}","{'users': [{'id': '31316298', 'name': 'ItsAngieeeeee', 'public_metrics': {'followers_count': 175, 'following_count': 475, 'tweet_count': 13429, 'listed_count': 3}, 'username': 'WhereisMrsA'}]}"
,data,includes
0,"{'author_id': '2603032394', 'id': '1470405239908233218', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'Three jockeys in hospital, two horses die in Hong Kong big race fall https://t.co/yHWhGm0xpT 來自 @hkfp'}","{'users': [{'id': '2603032394', 'name': 'Bess Wu', 'public_metrics': {'followers_count': 17, 'following_count': 44, 'tweet_count': 3073, 'listed_count': 0}, 'username': 'Bess_Wu'}, {'id': '3071162052', 'name': 'Hong Kong Free Press HKFP', 'public_metrics': {'followers_count': 378580, 'following_count': 20, 'tweet_count': 50154, 'listed_count': 2518}, 'username': 'hkfp'}]}"
1,"{'author_id': '2680311529', 'id': '1470405239899516929', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': ""History doesn't repeat itself... but it sure can rhyme at times""}","{'users': [{'id': '2680311529', 'name': 'JMFC', 'public_metrics': {'followers_count': 143, 'following_count': 192, 'tweet_count': 193, 'listed_count': 0}, 'username': 'rap2good'}]}"
2,"{'author_id': '1217472803747827713', 'id': '1470405239916630017', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'IM GNA BASH MY HEAD AGAINST MY DESK I SWEAR ITS SO AWKWARDHSHWJAHJEBDKA'}","{'users': [{'id': '1217472803747827713', 'name': 'kir', 'public_metrics': {'followers_count': 62, 'following_count': 102, 'tweet_count': 977, 'listed_count': 0}, 'username': 'ilykir'}]}"
3,"{'author_id': '2968829555', 'id': '1470405244114948102', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'Finally got my nails done and my coworker was like wow your nail tech really makes them look real. Shortyyyy these are real 💅🏽 https://t.co/kUnNkSSb07'}","{'users': [{'id': '2968829555', 'name': 'ac', 'public_metrics': {'followers_count': 746, 'following_count': 585, 'tweet_count': 20060, 'listed_count': 0}, 'username': 'angiecolindres_'}]}"
,data,includes
0,"{'author_id': '2656618825', 'id': '1470405248300822529', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': '#WAX Partners With #OKEx #Blockdream Ventures \n\nBY: Alex\n\nhttps://t.co/TQwdio4jWy\n\n #BlockchainTechnology #BTC #Capitalization #DAO #Metaverse #NFT #Partnership #WAXP @okex_ventures @WAX_io https://t.co/34BGMWFU2c'}","{'users': [{'id': '2656618825', 'name': 'Blockchain Reporter', 'public_metrics': {'followers_count': 13962, 'following_count': 1931, 'tweet_count': 2428, 'listed_count': 25}, 'username': 'blockchainrptr'}, {'id': '1381838121524895744', 'name': 'OKEx Blockdream Ventures', 'public_metrics': {'followers_count': 9661, 'following_count': 163, 'tweet_count': 277, 'listed_count': 89}, 'username': 'okex_ventures'}, {'id': '897652496461680640', 'name': 'WAX Blockchain', 'public_metrics': {'followers_count': 224726, 'following_count': 1108, 'tweet_count': 10310, 'listed_count': 1137}, 'username': 'WAX_io'}]}"
1,"{'author_id': '3167183095', 'id': '1470405248326205443', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'Let me skip to the good part'}","{'users': [{'id': '3167183095', 'name': 'jempie', 'public_metrics': {'followers_count': 908, 'following_count': 2056, 'tweet_count': 12866, 'listed_count': 0}, 'username': 'Liljemfox'}]}"
2,"{'author_id': '1239130266372919296', 'id': '1470405248288182277', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'bring back @merwencelot, @Twitter'}","{'users': [{'id': '1239130266372919296', 'name': 'heda ☆', 'public_metrics': {'followers_count': 1143, 'following_count': 450, 'tweet_count': 10162, 'listed_count': 44}, 'username': 'EMRYSCARlAD'}, {'id': '783214', 'name': 'Twitter', 'public_metrics': {'followers_count': 60541805, 'following_count': 0, 'tweet_count': 14865, 'listed_count': 87596}, 'username': 'Twitter'}]}"
3,"{'author_id': '1238757435483009027', 'id': '1470405248317599754', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'Join:\nhttps://t.co/P65BgzCnnt'}","{'users': [{'id': '1238757435483009027', 'name': 'Murgoci Marius', 'public_metrics': {'followers_count': 197, 'following_count': 299, 'tweet_count': 687, 'listed_count': 0}, 'username': 'marius_murgoci'}]}"
4,"{'author_id': '1311951822660149250', 'id': '1470405252499533833', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'some of you guys are so fucking stupid for not censoring tweets'}","{'users': [{'id': '1311951822660149250', 'name': 'elle', 'public_metrics': {'followers_count': 1192, 'following_count': 598, 'tweet_count': 23148, 'listed_count': 5}, 'username': 'prodhyck'}]}"
,data,includes
0,"{'author_id': '1347230921565614094', 'id': '1470405252482486281', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'As a next Arsenal captain I pick:\n\n(comment if its someone else)'}","{'users': [{'id': '1347230921565614094', 'name': 'gooner vteco', 'public_metrics': {'followers_count': 85, 'following_count': 151, 'tweet_count': 1831, 'listed_count': 0}, 'username': 'GoonerVteco'}]}"
1,"{'author_id': '1091297689126359040', 'id': '1470405252499210243', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'Lin Shen ! ! ! ! ! 😍😍😍😍 #GongJun #龚俊 #DreamGarden https://t.co/XEMrhKvzi8'}","{'users': [{'id': '1091297689126359040', 'name': 'P.', 'public_metrics': {'followers_count': 52, 'following_count': 112, 'tweet_count': 2373, 'listed_count': 0}, 'username': 'pbeuamak'}]}"
2,"{'author_id': '324718731', 'id': '1470405252520321035', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'It’s always that one mfer at work that wanna talk. https://t.co/NXKXQSbYIU'}","{'users': [{'id': '324718731', 'name': 'Boomhauer 🤠', 'public_metrics': {'followers_count': 473, 'following_count': 654, 'tweet_count': 28722, 'listed_count': 3}, 'username': 'Aprilof_93'}]}"
3,"{'author_id': '576098708', 'id': '1470405244110704647', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'I can’t believe how good of a show #WandaVision is and waited this long to watch it. I just hate weekly basis shows. I need to watch all the episodes in one sitting.'}","{'users': [{'id': '576098708', 'name': 'tristan', 'public_metrics': {'followers_count': 1810, 'following_count': 1013, 'tweet_count': 46674, 'listed_count': 16}, 'username': 'britneyvinyl'}]}"
4,"{'author_id': '331855210', 'id': '1470405256685228035', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'Told Mother dearest I don’t feel too dandy... she’s called me every 20-30 minutes to check on me. ❤️'}","{'users': [{'id': '331855210', 'name': 'The MF Grinch B**** ✨4️⃣✨4️⃣✨4️⃣✨', 'public_metrics': {'followers_count': 1735, 'following_count': 1033, 'tweet_count': 28772, 'listed_count': 4}, 'username': 'KingSukee'}]}"
5,"{'author_id': '333743958', 'id': '1470405256676876292', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'Never thought id be working from a cubicle lol'}","{'users': [{'id': '333743958', 'name': 'Christian', 'public_metrics': {'followers_count': 137, 'following_count': 177, 'tweet_count': 25807, 'listed_count': 1}, 'username': 'MRCHRISTIAN17'}]}"
6,"{'author_id': '1437207455449198594', 'id': '1470405256676794377', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'I will lick your whole foot https://t.co/YUvmnhDL6z'}","{'users': [{'id': '1437207455449198594', 'name': 'Teesay', 'public_metrics': {'followers_count': 66, 'following_count': 366, 'tweet_count': 101, 'listed_count': 0}, 'username': 'Teesay71'}]}"
,data,includes
0,"{'author_id': '1138841469064765440', 'id': '1470405260887961603', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'Idk how I can be mad at something that I knew about 🙄'}","{'users': [{'id': '1138841469064765440', 'name': 'Dej🦋💕', 'public_metrics': {'followers_count': 65, 'following_count': 105, 'tweet_count': 2502, 'listed_count': 0}, 'username': 'dejashakia'}]}"
1,"{'author_id': '4184185516', 'id': '1470405260900388864', 'lang': 'en', 'public_metrics': {'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}, 'text': 'How to Clean a MacBook Keyboard | Digital Trends https://t.co/88KQPr8Mhk'}","{'users': [{'id': '4184185516', 'name': 'Jacob Doxtator', 'public_metrics': {'followers_count': 234, 'following_count': 1178, 'tweet_count': 12279, 'listed_count': 109}, 'username': 'JacobDoxtator'}]}"
